Age,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
54,155,1,9,2,1969,1,0,67,3,2,3,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3,0
33,1303,1,7,2,1970,4,1,36,3,2,3,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,0
43,574,1,11,3,1971,1,1,30,3,3,3,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9,0
38,1444,2,1,4,1972,4,1,88,3,1,2,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,0
55,189,2,26,4,1973,3,1,71,4,5,2,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,0
31,1276,1,2,1,1974,4,0,59,1,1,4,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0,0
39,119,0,15,4,1975,2,1,77,3,4,1,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10,0
42,335,1,23,2,1976,4,1,37,2,2,3,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,0
31,697,1,10,3,1979,3,0,40,3,3,3,11031,26862,4,0,20,4,3,1,13,2,4,11,7,4,8,0
54,157,1,10,3,1980,3,0,77,3,2,1,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,0
24,771,1,1,2,1981,2,1,45,2,2,3,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,0
23,571,1,12,2,1982,4,1,78,3,1,4,2647,13672,1,0,13,3,3,0,5,6,4,5,2,1,4,0
40,692,1,11,3,1985,4,0,73,3,2,3,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4,0
40,444,0,2,2,1986,2,0,92,3,2,2,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,0
25,309,2,2,3,1987,3,0,82,3,1,2,2187,19655,4,0,14,3,3,0,6,3,3,2,0,1,2,0
30,911,1,1,2,1989,4,1,76,3,1,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,0
25,977,1,2,1,1992,4,1,57,3,1,3,3977,7298,6,1,19,3,3,1,7,2,2,2,2,0,2,0
47,1180,1,25,3,1993,1,1,84,3,3,3,8633,13084,2,0,23,4,2,0,25,3,3,17,14,12,11,0
33,1313,1,1,2,1994,2,1,59,2,1,3,2008,20439,1,0,12,3,3,3,1,2,2,1,1,0,0,0
38,1321,0,1,4,1995,4,1,86,3,2,2,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8,0
31,1154,0,2,2,1996,1,1,54,3,1,3,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2,0
38,508,1,6,4,1997,1,1,72,2,2,3,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,0
42,557,1,18,4,1998,4,1,35,3,2,1,5410,11189,6,1,17,3,3,1,9,3,2,4,3,1,2,0
41,642,1,1,3,1999,4,1,76,3,1,4,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,0
47,1162,1,1,1,2000,3,0,98,3,3,2,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,0
35,1490,1,11,4,2003,4,1,43,3,1,3,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2,0
22,581,1,1,2,2007,4,1,63,3,1,3,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2,0
35,1395,1,9,4,2008,2,1,48,3,2,3,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,0
33,501,1,15,2,2009,2,0,95,3,2,4,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,0
32,267,1,29,4,2010,3,0,49,2,1,2,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1,0
40,543,1,1,4,2012,1,1,83,3,1,4,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0,0
32,234,0,1,4,2013,2,1,68,2,1,2,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,0
39,116,1,24,1,2014,1,1,52,3,2,4,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,0
38,201,1,10,3,2015,2,0,99,1,3,3,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,0
32,801,0,1,4,2016,3,0,48,3,3,4,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,0
37,161,1,10,3,2017,3,0,42,4,3,4,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,0
25,1382,0,8,2,2018,1,0,85,3,2,3,4907,13684,0,1,22,4,2,1,6,3,2,5,3,0,4,0
52,585,0,29,4,2019,1,1,40,3,1,4,3482,19788,2,0,15,3,2,2,16,3,2,9,8,0,0,0
44,1037,1,1,3,2020,2,1,42,3,1,4,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2,0
21,501,0,5,1,2021,3,1,58,3,1,1,2380,25479,1,1,11,3,4,0,2,6,3,2,2,1,2,0
39,105,1,9,3,2022,4,1,87,3,5,4,19431,15302,2,0,13,3,3,0,21,3,2,6,0,1,3,0
23,638,0,9,3,2023,4,1,33,3,1,1,1790,26956,1,0,19,3,1,1,1,3,2,1,0,1,0,1
36,557,0,3,3,2024,1,0,94,2,3,4,7644,12695,0,0,19,3,3,2,10,2,3,9,7,3,4,0
36,688,1,4,2,2025,4,0,97,3,2,2,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,0
56,667,1,1,4,2026,3,1,57,3,2,3,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9,0
29,1092,1,1,4,2027,1,1,36,3,1,4,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2,1
42,300,1,2,3,2031,1,1,56,3,5,3,18880,17312,5,0,11,3,1,0,24,2,2,22,6,4,14,0
56,310,1,7,2,2032,4,1,72,3,1,3,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,1
41,582,1,28,4,2034,1,0,60,2,4,2,13570,5640,0,0,23,4,3,1,21,3,3,20,7,0,10,0
34,704,0,28,3,2035,4,0,95,2,2,3,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,0
36,301,0,15,4,2036,4,1,88,1,2,4,5406,10436,1,0,24,4,1,1,15,4,2,15,12,11,11,0
41,930,0,3,3,2037,3,1,57,2,2,2,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4,0
32,529,1,2,3,2038,4,1,78,3,1,1,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2,0
35,1146,2,26,4,2040,3,0,31,3,3,4,8837,16642,1,1,16,3,3,0,9,2,3,9,0,1,7,0
38,345,0,10,2,2041,1,0,100,3,2,4,5343,5982,1,0,11,3,3,1,10,1,3,10,7,1,9,0
50,878,0,1,4,2044,2,1,94,3,2,3,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,1
36,1120,0,11,4,2045,2,0,100,2,2,4,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,0
45,374,0,20,3,2046,4,0,50,3,2,3,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1,0
40,1322,1,2,4,2048,3,1,52,2,1,3,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,0
35,1199,1,18,4,2049,3,1,80,3,2,3,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,0
40,1194,1,2,4,2051,3,0,98,3,1,3,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,0
35,287,1,1,4,2052,3,0,62,1,1,4,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1,0
29,1378,1,13,2,2053,4,1,46,2,2,2,4025,23679,4,1,13,3,1,1,10,2,3,4,3,0,3,0
29,468,1,28,4,2054,4,0,73,2,1,1,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4,0
50,410,0,28,3,2055,4,1,39,2,3,1,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,1
39,722,0,24,1,2056,2,0,60,2,4,4,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,0
31,325,1,5,3,2057,2,1,74,3,2,1,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,0
26,1167,0,5,3,2060,4,0,30,2,1,3,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,0
36,884,1,23,2,2061,3,1,41,4,2,4,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,0
39,613,1,6,1,2062,4,1,42,2,3,1,9991,21457,4,0,15,3,1,1,9,5,3,7,7,1,7,0
27,155,1,4,3,2064,2,1,87,4,2,2,6142,5174,1,1,20,4,2,1,6,0,3,6,2,0,3,0
49,1023,0,2,3,2065,4,1,63,2,2,2,5390,13243,2,0,14,3,4,0,17,3,2,9,6,0,8,0
34,628,1,8,3,2068,2,1,82,4,2,3,4404,10228,2,0,12,3,1,0,6,3,4,4,3,1,2,0
